# порождено настоящим DecideRegisterUser; правится не здесь
# id	userIdHex	nickHex	displayNameHex	nickTaken	verdict	errorCode
# limits	3	20	60
512	752d616e64726579	41b05fd06d7ab02d7a41b0	7161616139397161617130	no	rejected	NICK_FORMAT_INVALID
513	752d616e64726579	5f6d617a7ad06161d030d0c36dd07a397a307ad04120	09807aed61	yes	rejected	NICK_FORMAT_INVALID
514	752d616e64726579	d06dd061304139	0909d0b020200990ed80eda08020	no	rejected	NICK_FORMAT_INVALID
515	752d616e64726579	5f5f6d7a61616d6d623030715f7a7a	6139306d30	yes	rejected	NICK_TAKEN
516	752d616e64726579	7a2d	7a62	yes	rejected	NICK_FORMAT_INVALID
517	752d616e64726579	-	8020edc2a0d090c2	no	rejected	NICK_FORMAT_INVALID
518	752d616e64726579	6d30d03041	71	no	rejected	NICK_FORMAT_INVALID
519	752d616e64726579	6d6130d07ab06dc36120b0307a7a6d4120c36d61	5f6d71717139715f717a30	no	rejected	NICK_FORMAT_INVALID
520	752d616e64726579	6161396d7a3962	-	no	rejected	DISPLAY_NAME_INVALID
521	752d616e64726579	39397a62397a7162613971	902090807a0920b08009	no	rejected	TEXT_ENCODING_INVALID
522	752d616e64726579	39b0b07a5f5f7a6d5f7a5f4120b06d20c3	5f39616d5f306d717162	no	rejected	NICK_FORMAT_INVALID
523	752d616e64726579	3941c37a39303061d030307a61c3c3	71	no	rejected	NICK_FORMAT_INVALID
524	752d616e64726579	5f5f	b0d0a0a0edd0c2ed9009c2b080f009	no	rejected	NICK_FORMAT_INVALID
525	752d616e64726579	7a306d396db0	5f616d6162	yes	rejected	NICK_FORMAT_INVALID
526	752d616e64726579	716d6271307a6d7a626d3062	396262625f6d396162	yes	rejected	NICK_TAKEN
527	752d616e64726579	39305f2d7a415f	62623071625f397a6d	no	rejected	NICK_FORMAT_INVALID
528	752d616e64726579	5f623071717a627a	9061a090	yes	rejected	TEXT_ENCODING_INVALID
529	752d616e64726579	c36d5f20c3d06141b0307a2db07a202d39393039	307a61393062	no	rejected	NICK_FORMAT_INVALID
530	752d616e64726579	61c37a30c339	618090809009c2b07a	no	rejected	NICK_FORMAT_INVALID
531	752d616e64726579	7a6d7a307a397a626d62	a0b0b0	no	rejected	TEXT_ENCODING_INVALID
532	752d616e64726579	2d30d0	7171305f	yes	rejected	NICK_FORMAT_INVALID
533	752d616e64726579	6d2dc3d06db041612db05f2039b0205f7a	613930	no	rejected	NICK_FORMAT_INVALID
534	752d616e64726579	6d395f7a397a61	9090d09061617aa0c2f0ed2009edf0	no	rejected	TEXT_ENCODING_INVALID
535	752d616e64726579	39396d61395f62716d	80a0ed09a0b009f0f0c2d0edd009d090d0	no	rejected	TEXT_ENCODING_INVALID
536	752d616e64726579	2d41617a616d5fd07a	62616262615f3071713930	no	rejected	NICK_FORMAT_INVALID
537	752d616e64726579	c35f2d6d412d206d39397ab041302dc3	f061f08090b0b0	yes	rejected	NICK_FORMAT_INVALID
538	752d616e64726579	6d2d396dd0b06130d0d0b02d6d6d2d2d	c220a061f0f0ededed	no	rejected	NICK_FORMAT_INVALID
539	752d616e64726579	6d3061306d397161716d5f6d5f6d6d7139715f61	f020b0	yes	rejected	TEXT_ENCODING_INVALID
540	752d616e64726579	3971397a5f71717a396d	306d	yes	rejected	NICK_TAKEN
541	752d616e64726579	612061c3c3b0d0b041b06d6d615f	5f5f7a5f305f	yes	rejected	NICK_FORMAT_INVALID
542	752d616e64726579	-	6d6d7a39617a71627a717a	no	rejected	NICK_FORMAT_INVALID
543	752d616e64726579	61717a615f716d7a5f30397130716d	b0c2d061b0907ab0	no	rejected	TEXT_ENCODING_INVALID
544	752d616e64726579	625f71395f30	f0d0f08090807a7ad0edf0b020f020	no	rejected	TEXT_ENCODING_INVALID
545	752d616e64726579	d0	7a90a07af061d0206180a0092020090920a0a0	yes	rejected	NICK_FORMAT_INVALID
546	752d616e64726579	7a7a41b039396161d0	61305f7a7a615f5f39713961	no	rejected	NICK_FORMAT_INVALID
547	752d616e64726579	6d7a306d396d717a6d305f39715f62	61713962717a7a7a71	no	accepted	-
548	752d616e64726579	2d2020	b0c2a08020eda0a0c2d0ed7a7a90	no	rejected	NICK_FORMAT_INVALID
549	752d616e64726579	202d2db020d0c3d0394139	61627a30	no	rejected	NICK_FORMAT_INVALID
550	752d616e64726579	6d5f20412d7ab03939305f	71	no	rejected	NICK_FORMAT_INVALID
551	752d616e64726579	396d713061716d71	eded20a0907a61edc2a08020	no	rejected	TEXT_ENCODING_INVALID
552	752d616e64726579	3030d030d061d07a415f305f612db041b030b0c32dd05f	90207aa0c2	no	rejected	NICK_FORMAT_INVALID
553	752d616e64726579	6d5f5f5f62306d5f71616d62	-	no	rejected	DISPLAY_NAME_INVALID
554	752d616e64726579	303041615f20617ad06d61306d4141202d6130c3b030	3062307161306d7a5f5f71	no	rejected	NICK_FORMAT_INVALID
555	752d616e64726579	61397a616d39	396d7a	no	accepted	-
556	752d616e64726579	2d5f5f6d7a	5f62396d6d30393939	yes	rejected	NICK_FORMAT_INVALID
557	752d616e64726579	393930717a307a30	62	no	accepted	-
558	752d616e64726579	61d020d0c3305f7a7a392039c341307a	80a0d0f061b0a07aeda0f0d020c2	no	rejected	NICK_FORMAT_INVALID
559	752d616e64726579	7a7a7162626d5f6d617a71	7a7a3962627a6d39397a	no	accepted	-
560	752d616e64726579	5f5f7a20202061	71	no	rejected	NICK_FORMAT_INVALID
561	752d616e64726579	396d7a616d392041b0c3b05fb0617a2041d06d41	a020	no	rejected	NICK_FORMAT_INVALID
562	752d616e64726579	7a5f7a61305f5f617a397a3062396d71397a396d	d090edb0d0f0610920eda07aa0807a90a0	no	rejected	TEXT_ENCODING_INVALID
563	752d616e64726579	3061b02d6120202d39d061392d2d2d613039b030c341	30627a5f62	no	rejected	NICK_FORMAT_INVALID
564	752d616e64726579	7a5f71397a5f715f5f61616271305f7a	a0	no	rejected	TEXT_ENCODING_INVALID
565	752d616e64726579	6d6d307a626261397a62717a30305f7162305f	9090edd061b0eded2080a0b06180b0	no	rejected	TEXT_ENCODING_INVALID
566	752d616e64726579	5f5f5fd0c36d5fd03020392041307ac3b02d6dd05f6d	d0200961f061c280d0f09061f0c2	no	rejected	NICK_FORMAT_INVALID
567	752d616e64726579	30716d7a6d5f7a715f61	5f5f5f627a61395f61	no	accepted	-
568	752d616e64726579	30	c290b0f0	yes	rejected	NICK_FORMAT_INVALID
569	752d616e64726579	d0c3397ab0	7a395f	no	rejected	NICK_FORMAT_INVALID
570	752d616e64726579	c35f207a305f2d7ab0c37ab0392dc3	6d307139	no	rejected	NICK_FORMAT_INVALID
571	752d616e64726579	5f6139627a395f626d5f395f716d3961715f30	61a020d07a20b020f0f0908090d090a0b0c2	yes	rejected	TEXT_ENCODING_INVALID
572	752d616e64726579	6d305f6db030392041395f5fd0c34141c3616dc3b05f	b090807ac209f0	no	rejected	NICK_FORMAT_INVALID
573	752d616e64726579	61392d2db0c36d41b030d07a6120	71	no	rejected	NICK_FORMAT_INVALID
574	752d616e64726579	7a61626d616d396271625f6d62	30305f617a626d7a61	no	accepted	-
575	752d616e64726579	61617a3961625f307a5f62	7a7a30717a393962	no	accepted	-
576	752d616e64726579	6d6d627a7a625f61626162616d71305f6d	395f5f396271	no	accepted	-
577	752d616e64726579	-	a061a07a8009c28009	no	rejected	NICK_FORMAT_INVALID
578	752d616e64726579	39617a2061c35fc32d	615f71713930396d61	no	rejected	NICK_FORMAT_INVALID
579	752d616e64726579	61617a717161397a7a6161305f5f6271	397a7a6d5f	yes	rejected	NICK_TAKEN
580	752d616e64726579	c32d	61a0f0b0d020d02009edb0f07a20f07aa080	no	rejected	NICK_FORMAT_INVALID
581	752d616e64726579	2d7ab05f	6230306d617a61	no	rejected	NICK_FORMAT_INVALID
582	752d616e64726579	b04130b0302d5fd0615fb07a616d3061d02d	c2d0c2b090f0c26161eded09ed8061097a	no	rejected	NICK_FORMAT_INVALID
583	752d616e64726579	6d7a6d6d39306d3962307a6d6271613071307a5f	5f7a6130	no	accepted	-
584	752d616e64726579	306dc3397ad0617ac3415f6130b02d39b05f5f	61715f	yes	rejected	NICK_FORMAT_INVALID
585	752d616e64726579	c3	207ab0c27aa08061ed2080617ad0202009ed20	no	rejected	NICK_FORMAT_INVALID
586	752d616e64726579	41393941	20908061a0f07af0a0900909802020f0	no	rejected	NICK_FORMAT_INVALID
587	752d616e64726579	71617a7a6d717a617a	eda020f0b02020618080a08090b009d009a0	no	rejected	TEXT_ENCODING_INVALID
588	752d616e64726579	61206d5f6d5f395f2d39205fd0413030d0c33941d05f6d	617a307130	no	rejected	NICK_FORMAT_INVALID
589	752d616e64726579	2dc3613920c3207ac36dc36d392d392d39	a0ed	yes	rejected	NICK_FORMAT_INVALID
590	752d616e64726579	205f6120d0c3	7a305f397a6d5f306230617a	no	rejected	NICK_FORMAT_INVALID
591	752d616e64726579	7ad041d06d30c36dd0b0d0417ac330d02d2db039	39306130715f5f	no	rejected	NICK_FORMAT_INVALID
592	752d616e64726579	5f3920b0416d394141415f3041d0b06d39392d30d02020	39307a6162307a617a6d	no	rejected	NICK_FORMAT_INVALID
593	752d616e64726579	b0616dc32d206120c37ac3c3b0d030303939d06db05f	6d397a616d6d617a6d	no	rejected	NICK_FORMAT_INVALID
594	752d616e64726579	b0d0c3207a612d417a2d30205f61b02d2d	616171306d716d71	no	rejected	NICK_FORMAT_INVALID
595	752d616e64726579	62303961	7a7aed7a9020	no	rejected	TEXT_ENCODING_INVALID
596	752d616e64726579	715f7a62627a	7a39397171717a30396d5f62	no	accepted	-
597	752d616e64726579	6d6d305f5f7a627a39	395f6d6d	yes	rejected	NICK_TAKEN
598	752d616e64726579	303061b0206d395fc35f7a6d3020b02d61d0305f2d	20f0d0c2d0c2	yes	rejected	NICK_FORMAT_INVALID
599	752d616e64726579	-	-	yes	rejected	NICK_FORMAT_INVALID
600	752d616e64726579	395f30397a20d07a6d30d06d3920	6262396d616d715f617a3061	no	rejected	NICK_FORMAT_INVALID
601	752d616e64726579	5f5f6d626d306d39617a5f6d71	617a90	no	rejected	TEXT_ENCODING_INVALID
602	752d616e64726579	7a7a39616139	396230	yes	rejected	NICK_TAKEN
603	752d616e64726579	2d612d207ab020d07a2d2dc3	2090c2f07a09	no	rejected	NICK_FORMAT_INVALID
604	752d616e64726579	-	3062	no	rejected	NICK_FORMAT_INVALID
605	752d616e64726579	5f3071626d715f71627a397a7a716d	6180d0c2a0eda0a0c2	no	rejected	TEXT_ENCODING_INVALID
606	752d616e64726579	4139c3397a2020b05f6d2041b0c35f	715f627a71	no	rejected	NICK_FORMAT_INVALID
607	752d616e64726579	d06d5fd0206d7a30392041c3b0b020	d0c2edd0200961	yes	rejected	NICK_FORMAT_INVALID
608	752d616e64726579	616d616239615f716d6271307a6d7a626d30	618020202020d0616190f090b090edb0	yes	rejected	TEXT_ENCODING_INVALID
609	752d616e64726579	5f	62	no	rejected	NICK_FORMAT_INVALID
610	752d616e64726579	3939b06d6d6db0397a7ad05fd020416dd02d412dc3392d	7ad0a0ed	no	rejected	NICK_FORMAT_INVALID
611	752d616e64726579	41b0207a2db04120	5f7a	no	rejected	NICK_FORMAT_INVALID
612	752d616e64726579	307a6139306271626d61715f7a30	c28061	no	accepted	-
613	752d616e64726579	7a623030	90eded09	no	rejected	TEXT_ENCODING_INVALID
614	752d616e64726579	7a626d625f	b0a0c220b0f009a080a0b0a07a90f0	no	rejected	TEXT_ENCODING_INVALID
615	752d616e64726579	b0d0c330617ab061b0d06d7a2d30c3416120	3071396d6d	yes	rejected	NICK_FORMAT_INVALID
616	752d616e64726579	2d20	305f627a5f61	yes	rejected	NICK_FORMAT_INVALID
617	752d616e64726579	41b0307a6d20616d2d6d61b0202d2d417ac3307a39b0d0	71306d61615f6d6d6d7a7a	no	rejected	NICK_FORMAT_INVALID
618	752d616e64726579	5f62395f395f397a3071627a6d	c290f020	no	rejected	TEXT_ENCODING_INVALID
619	752d616e64726579	b0d07ad0615fd0	62617a	no	rejected	NICK_FORMAT_INVALID
620	752d616e64726579	41617a302d	a0f0f0	yes	rejected	NICK_FORMAT_INVALID
621	752d616e64726579	30306171617a	7a3039396d303039616d	no	accepted	-
622	752d616e64726579	7162625f30	616d6d7a6239626d30	yes	rejected	NICK_TAKEN
623	752d616e64726579	61c32dd0203920396d30c3615f7ab0c3c3617a5f2d2d	b080d0c2b0b00961	no	rejected	NICK_FORMAT_INVALID
624	752d616e64726579	306d61626d396d61	f0a080c261eded61b0f09020c209907a20f020	yes	rejected	TEXT_ENCODING_INVALID
